timestamps,eeg_1,eeg_2,eeg_3,eeg_4,eeg_5,eeg_6,acc_1,acc_2,acc_3,drlref_1,drlref_2,note,ppg_1,ppg_2,ppg_3,thermistor
1743794678.4304006,,,,,,,,,,,,,nan,299115400.0,nan,
1743794678.4313488,804.2491,796.99634,791.3553,803.44324,nan,nan,,,,,,,,,,
1743794678.4336364,,,,,,,,,,1612527.5,1608498.1,,,,,
1743794678.4352527,813.1135,801.4286,792.96704,796.99634,nan,nan,,,,,,,,,,
1743794678.4391568,828.4249,803.8461,792.5641,790.54944,nan,nan,,,,,,,,,,
1743794678.4430606,824.3956,801.8315,792.1612,768.3883,nan,nan,,,,,,,,,,
1743794678.4460144,,,,,,,,,,,,,nan,299142800.0,nan,
1743794678.4469645,819.9634,799.81683,796.1905,799.41394,nan,nan,,,,,,,,,,
1743794678.4476535,,,,,,,0.11621094,0.21160889,0.9819336,,,,,,,
1743794678.4508686,810.293,799.011,795.78754,808.2784,nan,nan,,,,,,,,,,
1743794678.4547725,807.8755,795.38464,796.5934,792.1612,nan,nan,,,,,,,,,,
1743794678.4586763,809.89014,799.41394,799.011,794.17584,nan,nan,,,,,,,,,,
1743794678.4616284,,,,,,,,,,,,,nan,299100860.0,nan,
1743794678.4625804,811.0989,802.6374,803.0403,815.5311,nan,nan,,,,,,,,,,
1743794678.4664843,796.1905,810.696,797.8022,800.6227,nan,nan,,,,,,,,,,
1743794678.4672642,,,,,,,0.11450195,0.2154541,1.0023804,,,,,,,
1743794678.4687576,,,,,,,,,,1612527.5,1608498.1,,,,,
1743794678.4703882,780.87915,818.3516,789.34064,765.16486,nan,nan,,,,,,,,,,
1743794678.4742920,790.14655,806.6667,787.72894,767.98535,nan,nan,,,,,,,,,,
1743794678.4772422,,,,,,,,,,,,,nan,299095230.0,nan,
1743794678.4781961,809.89014,793.7729,784.10254,786.52014,nan,nan,,,,,,,,,,
1743794678.4786646,,,,,,,,,,,,,,,,33.442513
1743794678.4821000,795.38464,787.72894,785.7143,784.90845,nan,nan,,,,,,,,,,
1743794678.4860039,772.01465,803.44324,786.9231,759.12085,nan,nan,,,,,,,,,,
1743794678.4868748,,,,,,,0.10430908,0.20812988,0.99053955,,,,,,,
1743794678.4899080,773.22345,805.4579,784.5055,764.35895,nan,nan,,,,,,,,,,
1743794678.4928563,,,,,,,,,,,,,nan,299054940.0,nan,
1743794678.4938118,784.90845,808.68134,788.93774,791.3553,nan,nan,,,,,,,,,,
1743794678.4977157,793.36993,814.7253,791.75824,807.8755,nan,nan,,,,,,,,,,
1743794678.5016198,774.0293,803.0403,793.7729,811.9048,nan,nan,,,,,,,,,,
1743794678.5038788,,,,,,,,,,1612527.5,1609304.0,,,,,
1743794678.5055237,772.4176,806.26373,793.7729,791.75824,nan,nan,,,,,,,,,,
1743794678.5064852,,,,,,,0.107666016,0.20965576,1.0056152,,,,,,,
1743794678.5084701,,,,,,,,,,,,,nan,299029950.0,nan,
1743794678.5094275,798.20514,807.8755,796.5934,786.1172,nan,nan,,,,,,,,,,
1743794678.5133317,812.71063,805.8608,800.6227,789.7436,nan,nan,,,,,,,,,,
1743794678.5172355,804.2491,806.26373,792.5641,783.69965,nan,nan,,,,,,,,,,
1743794678.5211394,799.81683,805.05493,790.9524,780.07324,nan,nan,,,,,,,,,,
1743794678.5240839,,,,,,,,,,,,,nan,299091200.0,nan,
1743794678.5250432,790.9524,811.50183,796.99634,770.40295,nan,nan,,,,,,,,,,
1743794678.5260959,,,,,,,0.11639404,0.20690918,1.0159912,,,,,,,
1743794678.5289474,801.4286,801.8315,794.9817,779.67035,nan,nan,,,,,,,,,,
1743794678.5328512,785.31134,780.4762,791.75824,796.5934,nan,nan,,,,,,,,,,
1743794678.5367551,773.6264,788.5348,792.1612,786.52014,nan,nan,,,,,,,,,,
1743794678.5390000,,,,,,,,,,1612527.5,1608498.1,,,,,
1743794678.5396979,,,,,,,,,,,,,nan,299055740.0,nan,
1743794678.5406592,800.2198,803.44324,795.78754,787.326,nan,nan,,,,,,,,,,
1743794678.5445631,807.47253,806.6667,802.23444,799.41394,nan,nan,,,,,,,,,,
1743794678.5446162,,,,,,,,,,,,,,,,33.422974
1743794678.5457065,,,,,,,0.10021973,0.2055664,0.99731445,,,,,,,
1743794678.5484669,807.0696,804.2491,798.60803,804.2491,nan,nan,,,,,,,,,,
1743794678.5523710,787.72894,798.20514,796.1905,802.23444,nan,nan,,,,,,,,,,
1743794678.5553117,,,,,,,,,,,,,nan,299033180.0,nan,
1743794678.5562749,786.1172,811.50183,799.41394,780.07324,nan,nan,,,,,,,,,,
1743794678.5601788,813.91943,821.978,801.02563,788.5348,nan,nan,,,,,,,,,,
1743794678.5640829,813.1135,803.44324,799.41394,810.696,nan,nan,,,,,,,,,,
1743794678.5653172,,,,,,,0.10064697,0.20379639,0.99194336,,,,,,,
1743794678.5679867,805.05493,795.38464,797.3993,807.47253,nan,nan,,,,,,,,,,
1743794678.5709257,,,,,,,,,,,,,nan,299042050.0,nan,
1743794678.5718906,805.4579,802.6374,798.20514,776.4469,nan,nan,,,,,,,,,,
1743794678.5741212,,,,,,,,,,1612527.5,1608498.1,,,,,
1743794678.5757945,811.0989,817.5458,799.81683,778.86444,nan,nan,,,,,,,,,,
1743794678.5796986,826.4103,819.15753,804.65204,818.7546,nan,nan,,,,,,,,,,
1743794678.5836024,808.2784,801.8315,803.44324,807.47253,nan,nan,,,,,,,,,,
1743794678.5849276,,,,,,,0.10620117,0.19641113,0.98883057,,,,,,,
1743794678.5865395,,,,,,,,,,,,,nan,299121820.0,nan,
1743794678.5875063,801.4286,809.4872,801.8315,783.2967,nan,nan,,,,,,,,,,
1743794678.5914104,794.57874,802.23444,801.02563,773.6264,nan,nan,,,,,,,,,,
1743794678.5953143,789.7436,793.7729,796.5934,779.2674,nan,nan,,,,,,,,,,
1743794678.5992181,803.44324,796.1905,803.44324,801.02563,nan,nan,,,,,,,,,,
1743794678.6021533,,,,,,,,,,,,,nan,299027550.0,nan,
1743794678.6031222,808.68134,800.2198,802.23444,805.4579,nan,nan,,,,,,,,,,
1743794678.6045382,,,,,,,0.1048584,0.19610596,0.98602295,,,,,,,
1743794678.6070261,811.9048,815.12823,800.2198,816.7399,nan,nan,,,,,,,,,,
1743794678.6092424,,,,,,,,,,1612527.5,1608498.1,,,,,
1743794678.6105680,,,,,,,,,,,,,,,,33.422974
1743794678.6109300,811.9048,806.6667,798.60803,796.99634,nan,nan,,,,,,,,,,
1743794678.6148338,818.3516,793.36993,796.99634,807.8755,nan,nan,,,,,,,,,,
1743794678.6177673,,,,,,,,,,,,,nan,299002560.0,nan,
1743794678.6187379,805.4579,802.6374,796.99634,798.20514,nan,nan,,,,,,,,,,
1743794678.6226418,784.90845,802.23444,796.1905,791.75824,nan,nan,,,,,,,,,,
1743794678.6241488,,,,,,,0.10321045,0.19091797,0.97662354,,,,,,,
1743794678.6265457,806.6667,792.96704,795.78754,798.60803,nan,nan,,,,,,,,,,
1743794678.6304498,821.978,802.6374,791.3553,795.78754,nan,nan,,,,,,,,,,
1743794678.6333811,,,,,,,,,,,,,nan,299036400.0,nan,
1743794678.6343536,789.34064,801.8315,791.75824,796.1905,nan,nan,,,,,,,,,,
1743794678.6382575,785.7143,799.011,790.9524,782.8938,nan,nan,,,,,,,,,,
1743794678.6421616,812.71063,811.9048,790.14655,799.41394,nan,nan,,,,,,,,,,
1743794678.6437593,,,,,,,0.10241699,0.19207764,0.9824829,,,,,,,
1743794678.6443636,,,,,,,,,,1612527.5,1608498.1,,,,,
1743794678.6460655,807.47253,809.0842,792.5641,809.89014,nan,nan,,,,,,,,,,
1743794678.6489952,,,,,,,,,,,,,nan,298998530.0,nan,
1743794678.6499693,805.8608,801.02563,796.1905,798.60803,nan,nan,,,,,,,,,,
1743794678.6538734,792.1612,814.3223,799.81683,765.9707,nan,nan,,,,,,,,,,
1743794678.6577773,791.75824,813.1135,799.81683,779.2674,nan,nan,,,,,,,,,,
1743794678.6616812,829.2308,800.6227,800.6227,802.23444,nan,nan,,,,,,,,,,
1743794678.6633699,,,,,,,0.109375,0.18170166,0.9871216,,,,,,,
1743794678.6646090,,,,,,,,,,,,,nan,299039650.0,nan,
1743794678.6655850,817.1429,796.5934,799.81683,794.57874,nan,nan,,,,,,,,,,
1743794678.6694891,780.87915,801.8315,801.8315,803.44324,nan,nan,,,,,,,,,,
1743794678.6733930,797.3993,811.50183,803.0403,799.81683,nan,nan,,,,,,,,,,
1743794678.6765196,,,,,,,,,,,,,,,,33.422974
1743794678.6772969,809.4872,807.8755,795.78754,784.5055,nan,nan,,,,,,,,,,
1743794678.6794848,,,,,,,,,,1612527.5,1608498.1,,,,,
1743794678.6802227,,,,,,,,,,,,,nan,299050900.0,nan,
1743794678.6812010,805.8608,798.60803,792.1612,785.31134,nan,nan,,,,,,,,,,
1743794678.6829805,,,,,,,0.11315918,0.17596436,0.9848633,,,,,,,
1743794678.6851048,791.3553,800.2198,792.5641,802.6374,nan,nan,,,,,,,,,,
1743794678.6890087,789.7436,806.6667,798.60803,792.1612,nan,nan,,,,,,,,,,
1743794678.6929128,809.0842,806.6667,800.2198,792.5641,nan,nan,,,,,,,,,,
1743794678.6958368,,,,,,,,,,,,,nan,298995300.0,nan,
1743794678.6968167,803.8461,794.57874,794.9817,804.2491,nan,nan,,,,,,,,,,
1743794678.7007205,789.34064,795.38464,794.17584,784.90845,nan,nan,,,,,,,,,,
1743794678.7025909,,,,,,,0.11767578,0.17779541,0.989624,,,,,,,
1743794678.7046247,788.1319,804.2491,799.011,802.6374,nan,nan,,,,,,,,,,
1743794678.7085285,802.23444,800.6227,796.1905,799.81683,nan,nan,,,,,,,,,,
1743794678.7114506,,,,,,,,,,,,,nan,298980800.0,nan,
1743794678.7124324,807.0696,798.60803,790.14655,784.90845,nan,nan,,,,,,,,,,
1743794678.7146060,,,,,,,,,,1612527.5,1609304.0,,,,,
1743794678.7163363,811.0989,790.14655,791.75824,804.2491,nan,nan,,,,,,,,,,
1743794678.7202404,792.96704,791.75824,789.7436,775.64105,nan,nan,,,,,,,,,,
1743794678.7222016,,,,,,,0.11663818,0.17816162,0.9840698,,,,,,,
1743794678.7241442,793.36993,801.02563,790.9524,749.85345,nan,nan,,,,,,,,,,
1743794678.7270646,,,,,,,,,,,,,nan,299022720.0,nan,
1743794678.7280481,812.3077,797.3993,793.7729,817.5458,nan,nan,,,,,,,,,,
1743794678.7319522,805.05493,795.78754,796.5934,839.304,nan,nan,,,,,,,,,,
1743794678.7358561,784.10254,799.81683,795.78754,791.75824,nan,nan,,,,,,,,,,
1743794678.7397599,786.9231,795.38464,796.99634,783.69965,nan,nan,,,,,,,,,,
1743794678.7418122,,,,,,,0.123291016,0.17797852,0.99194336,,,,,,,
1743794678.7424712,,,,,,,,,,,,,,,,33.442513
1743794678.7426784,,,,,,,,,,,,,nan,299019500.0,nan,
1743794678.7436640,824.7985,794.17584,802.6374,777.6557,nan,nan,,,,,,,,,,
1743794678.7475679,817.1429,798.20514,801.8315,800.2198,nan,nan,,,,,,,,,,
1743794678.7497272,,,,,,,,,,1612527.5,1608498.1,,,,,
1743794678.7514718,778.86444,796.1905,802.23444,791.75824,nan,nan,,,,,,,,,,
1743794678.7553759,776.04395,793.36993,808.68134,796.5934,nan,nan,,,,,,,,,,
1743794678.7582922,,,,,,,,,,,,,nan,298963870.0,nan,
1743794678.7592797,807.8755,801.4286,807.8755,820.7692,nan,nan,,,,,,,,,,
1743794678.7614226,,,,,,,0.12414551,0.1772461,0.9894409,,,,,,,
1743794678.7631836,828.4249,812.71063,795.38464,804.2491,nan,nan,,,,,,,,,,
1743794678.7670875,811.0989,808.68134,790.54944,801.4286,nan,nan,,,,,,,,,,
1743794678.7709916,799.81683,807.0696,799.011,786.9231,nan,nan,,,,,,,,,,
1743794678.7739062,,,,,,,,,,,,,nan,298880860.0,nan,
1743794678.7748954,808.2784,801.02563,807.0696,796.5934,nan,nan,,,,,,,,,,
1743794678.7787993,799.011,794.9817,808.68134,813.5165,nan,nan,,,,,,,,,,
1743794678.7810333,,,,,,,0.1317749,0.1774292,1.0076294,,,,,,,
1743794678.7827034,784.90845,786.52014,814.3223,801.02563,nan,nan,,,,,,,,,,
1743794678.7848485,,,,,,,,,,1612527.5,1608498.1,,,,,
1743794678.7866073,781.685,784.10254,815.5311,786.52014,nan,nan,,,,,,,,,,
1743794678.7895200,,,,,,,,,,,,,nan,298868800.0,nan,
1743794678.7905111,772.01465,791.75824,815.9341,792.96704,nan,nan,,,,,,,,,,
1743794678.7944152,785.31134,795.78754,825.6044,800.6227,nan,nan,,,,,,,,,,
1743794678.7983191,790.9524,777.6557,820.3663,792.5641,nan,nan,,,,,,,,,,
1743794678.8006439,,,,,,,0.14361572,0.17510986,1.019104,,,,,,,
1743794678.8022230,776.8498,761.9414,813.5165,792.5641,nan,nan,,,,,,,,,,
1743794678.8051341,,,,,,,,,,,,,nan,298876030.0,nan,
1743794678.8061268,770.80585,774.0293,817.1429,782.8938,nan,nan,,,,,,,,,,
1743794678.8084230,,,,,,,,,,,,,,,,33.442513
1743794678.8100309,779.67035,782.0879,821.5751,797.3993,nan,nan,,,,,,,,,,
1743794678.8139348,790.9524,776.8498,817.5458,799.41394,nan,nan,,,,,,,,,,
1743794678.8178387,780.87915,778.86444,813.5165,787.326,nan,nan,,,,,,,,,,
1743794678.8199697,,,,,,,,,,1612527.5,1608498.1,,,,,
1743794678.8202543,,,,,,,0.12927246,0.16339111,1.020874,,,,,,,
1743794678.8207479,,,,,,,,,,,,,nan,298845400.0,nan,
1743794678.8217428,780.4762,790.54944,811.9048,784.90845,nan,nan,,,,,,,,,,
1743794678.8256466,798.60803,787.72894,810.293,796.1905,nan,nan,,,,,,,,,,
1743794678.8295505,799.41394,784.10254,813.1135,805.05493,nan,nan,,,,,,,,,,
1743794678.8334546,806.6667,782.0879,812.3077,798.60803,nan,nan,,,,,,,,,,
1743794678.8363616,,,,,,,,,,,,,nan,298739040.0,nan,
1743794678.8373585,796.5934,777.6557,805.8608,801.4286,nan,nan,,,,,,,,,,
1743794678.8398650,,,,,,,0.1329956,0.15179443,1.0124512,,,,,,,
1743794678.8412623,785.7143,785.31134,803.8461,799.81683,nan,nan,,,,,,,,,,
1743794678.8451664,801.4286,789.7436,807.47253,808.68134,nan,nan,,,,,,,,,,
1743794678.8490703,788.1319,782.0879,801.4286,798.20514,nan,nan,,,,,,,,,,
1743794678.8519757,,,,,,,,,,,,,nan,298746300.0,nan,
1743794678.8529742,790.9524,780.4762,801.4286,766.77655,nan,nan,,,,,,,,,,
1743794678.8550909,,,,,,,,,,1612527.5,1608498.1,,,,,
1743794678.8568780,782.8938,787.72894,806.26373,779.2674,nan,nan,,,,,,,,,,
1743794678.8594756,,,,,,,0.13458252,0.13562012,0.99768066,,,,,,,
1743794678.8607821,781.685,782.0879,803.8461,798.20514,nan,nan,,,,,,,,,,
1743794678.8646860,799.41394,780.87915,800.2198,805.4579,nan,nan,,,,,,,,,,
1743794678.8675895,,,,,,,,,,,,,nan,298622200.0,nan,
1743794678.8685899,774.83514,777.25275,799.81683,799.41394,nan,nan,,,,,,,,,,
1743794678.8724940,778.46155,787.72894,801.8315,798.60803,nan,nan,,,,,,,,,,
1743794678.8743746,,,,,,,,,,,,,,,,33.442513
1743794678.8763978,812.3077,804.65204,806.26373,809.0842,nan,nan,,,,,,,,,,
1743794678.8790860,,,,,,,0.12219238,0.12689209,0.9873047,,,,,,,
1743794678.8803017,803.44324,792.96704,805.8608,813.1135,nan,nan,,,,,,,,,,
1743794678.8832035,,,,,,,,,,,,,nan,298533570.0,nan,
1743794678.8842058,786.9231,786.52014,810.696,807.47253,nan,nan,,,,,,,,,,
1743794678.8881097,804.2491,803.44324,805.8608,797.3993,nan,nan,,,,,,,,,,
1743794678.8902121,,,,,,,,,,1612527.5,1608498.1,,,,,
1743794678.8920135,801.02563,802.6374,803.0403,807.8755,nan,nan,,,,,,,,,,
1743794678.8959177,809.89014,789.7436,799.41394,803.8461,nan,nan,,,,,,,,,,
1743794678.8986967,,,,,,,0.12915039,0.12799072,1.0131836,,,,,,,
1743794678.8988173,,,,,,,,,,,,,nan,298485220.0,nan,
1743794678.8998215,819.9634,799.011,800.2198,801.4286,nan,nan,,,,,,,,,,
1743794678.9037254,778.86444,787.72894,799.011,794.17584,nan,nan,,,,,,,,,,
1743794678.9076293,824.7985,787.72894,795.38464,818.7546,nan,nan,,,,,,,,,,
1743794678.9115334,831.2454,790.9524,796.99634,830.84247,nan,nan,,,,,,,,,,
1743794678.9144313,,,,,,,,,,,,,nan,298384480.0,nan,
1743794678.9154372,777.25275,782.49084,797.8022,804.2491,nan,nan,,,,,,,,,,
1743794678.9183073,,,,,,,0.1105957,0.11187744,0.98321533,,,,,,,
1743794678.9193411,780.4762,785.7143,797.3993,790.9524,nan,nan,,,,,,,,,,
1743794678.9232452,770.80585,781.685,795.38464,767.1795,nan,nan,,,,,,,,,,
1743794678.9253333,,,,,,,,,,1612527.5,1609304.0,,,,,
1743794678.9271491,775.2381,778.86444,797.8022,783.69965,nan,nan,,,,,,,,,,
1743794678.9300451,,,,,,,,,,,,,nan,298364320.0,nan,
1743794678.9310529,785.31134,781.28204,799.41394,800.6227,nan,nan,,,,,,,,,,
1743794678.9349570,770.0,789.7436,802.6374,779.2674,nan,nan,,,,,,,,,,
1743794678.9379177,,,,,,,0.115234375,0.12243652,1.0045776,,,,,,,
1743794678.9388609,762.3443,792.1612,804.65204,780.4762,nan,nan,,,,,,,,,,
1743794678.9403262,,,,,,,,,,,,,,,,33.422974
1743794678.9427648,772.4176,789.7436,803.44324,803.44324,nan,nan,,,,,,,,,,
1743794678.9456589,,,,,,,,,,,,,nan,298303870.0,nan,
1743794678.9466689,784.90845,778.46155,808.2784,805.4579,nan,nan,,,,,,,,,,
1743794678.9505727,783.69965,779.2674,809.4872,810.696,nan,nan,,,,,,,,,,
1743794678.9544766,789.34064,788.5348,804.2491,813.5165,nan,nan,,,,,,,,,,
1743794678.9575284,,,,,,,0.1361084,0.123291016,1.0007324,,,,,,,
1743794678.9583805,798.20514,783.69965,805.05493,832.8571,nan,nan,,,,,,,,,,
1743794678.9604545,,,,,,,,,,1612527.5,1609304.0,,,,,
1743794678.9612730,,,,,,,,,,,,,nan,298328860.0,nan,
1743794678.9622846,810.293,785.7143,800.6227,823.1868,nan,nan,,,,,,,,,,
1743794678.9661884,805.8608,788.5348,796.99634,806.26373,nan,nan,,,,,,,,,,
1743794678.9700923,797.8022,793.36993,798.20514,795.78754,nan,nan,,,,,,,,,,
1743794678.9739964,807.0696,797.8022,795.38464,789.34064,nan,nan,,,,,,,,,,
1743794678.9768867,,,,,,,,,,,,,nan,298338530.0,nan,
1743794678.9771390,,,,,,,0.1116333,0.12646484,0.98657227,,,,,,,
1743794678.9779003,821.1722,796.1905,796.1905,803.44324,nan,nan,,,,,,,,,,
1743794678.9818041,827.2161,799.41394,798.60803,800.2198,nan,nan,,,,,,,,,,
1743794678.9857082,811.9048,799.011,794.9817,801.4286,nan,nan,,,,,,,,,,
1743794678.9896121,814.3223,792.96704,799.81683,791.75824,nan,nan,,,,,,,,,,
1743794678.9925008,,,,,,,,,,,,,nan,298271650.0,nan,
1743794678.9935160,814.3223,799.011,800.2198,802.6374,nan,nan,,,,,,,,,,
1743794678.9955757,,,,,,,,,,1612527.5,1608498.1,,,,,
1743794678.9967496,,,,,,,0.113098145,0.1329956,1.0056152,,,,,,,
1743794678.9974198,819.5604,798.20514,796.1905,823.9927,nan,nan,,,,,,,,,,
1743794679.0013239,800.2198,790.14655,801.8315,793.36993,nan,nan,,,,,,,,,,
1743794679.0052278,778.86444,792.1612,809.89014,784.90845,nan,nan,,,,,,,,,,
1743794679.0062780,,,,,,,,,,,,,,,,33.422974
1743794679.0081146,,,,,,,,,,,,,nan,298323230.0,nan,
1743794679.0091317,796.1905,793.7729,807.8755,805.4579,nan,nan,,,,,,,,,,
1743794679.0130358,788.1319,786.9231,805.05493,836.08057,nan,nan,,,,,,,,,,
1743794679.0163600,,,,,,,0.124816895,0.13916016,1.0030518,,,,,,,
1743794679.0169396,781.685,787.72894,811.0989,842.52747,nan,nan,,,,,,,,,,
1743794679.0208435,776.4469,778.86444,812.3077,826.0073,nan,nan,,,,,,,,,,
1743794679.0237284,,,,,,,,,,,,,nan,298205570.0,nan,
1743794679.0247476,772.8205,781.685,807.0696,812.71063,nan,nan,,,,,,,,,,
1743794679.0286515,786.52014,794.17584,814.7253,821.1722,nan,nan,,,,,,,,,,
1743794679.0306969,,,,,,,,,,1612527.5,1608498.1,,,,,
1743794679.0325553,793.7729,774.43225,815.9341,815.12823,nan,nan,,,,,,,,,,
1743794679.0359707,,,,,,,0.10028076,0.1361084,0.9850464,,,,,,,
1743794679.0364594,793.36993,767.98535,804.65204,824.7985,nan,nan,,,,,,,,,,
1743794679.0393424,,,,,,,,,,,,,nan,298272450.0,nan,
1743794679.0403633,796.1905,777.25275,806.6667,831.6484,nan,nan,,,,,,,,,,
1743794679.0442672,803.44324,778.0586,810.696,821.1722,nan,nan,,,,,,,,,,
1743794679.0481710,789.34064,778.46155,808.68134,830.0366,nan,nan,,,,,,,,,,
1743794679.0520751,771.2088,786.9231,807.47253,822.381,nan,nan,,,,,,,,,,
1743794679.0549562,,,,,,,,,,,,,nan,298230560.0,nan,
1743794679.0555813,,,,,,,0.099121094,0.14666748,1.0048218,,,,,,,
1743794679.0559790,789.7436,792.5641,814.3223,809.89014,nan,nan,,,,,,,,,,
1743794679.0598829,797.3993,784.5055,815.9341,810.696,nan,nan,,,,,,,,,,
1743794679.0637870,799.41394,780.4762,808.68134,832.4542,nan,nan,,,,,,,,,,
1743794679.0658181,,,,,,,,,,1612527.5,1608498.1,,,,,
1743794679.0676908,797.3993,784.5055,808.2784,828.022,nan,nan,,,,,,,,,,
1743794679.0705702,,,,,,,,,,,,,nan,298195900.0,nan,
1743794679.0715947,796.1905,780.4762,807.8755,805.8608,nan,nan,,,,,,,,,,
1743794679.0722296,,,,,,,,,,,,,,,,33.442513
1743794679.0751917,,,,,,,0.10925293,0.14361572,0.98168945,,,,,,,
1743794679.0754988,802.6374,793.7729,809.4872,804.65204,nan,nan,,,,,,,,,,
1743794679.0794027,813.1135,803.0403,812.71063,823.9927,nan,nan,,,,,,,,,,
1743794679.0833066,815.5311,776.8498,810.293,802.6374,nan,nan,,,,,,,,,,
1743794679.0861840,,,,,,,,,,,,,nan,298158000.0,nan,
1743794679.0872107,788.93774,782.49084,804.65204,772.01465,nan,nan,,,,,,,,,,
1743794679.0911145,788.93774,794.17584,803.0403,772.8205,nan,nan,,,,,,,,,,
1743794679.0948024,,,,,,,0.09246826,0.14282227,0.9977417,,,,,,,
1743794679.0950184,817.5458,790.14655,808.68134,808.2784,nan,nan,,,,,,,,,,
1743794679.0989223,824.3956,789.34064,803.8461,820.7692,nan,nan,,,,,,,,,,
1743794679.1009393,,,,,,,,,,1612527.5,1609304.0,,,,,
1743794679.1017978,,,,,,,,,,,,,nan,298133060.0,nan,
1743794679.1028264,802.23444,792.5641,798.20514,807.8755,nan,nan,,,,,,,,,,
1743794679.1067302,813.91943,800.6227,805.4579,823.1868,nan,nan,,,,,,,,,,
1743794679.1106341,828.4249,799.41394,807.8755,836.4835,nan,nan,,,,,,,,,,
1743794679.1144130,,,,,,,0.10070801,0.13653564,0.9659424,,,,,,,
1743794679.1145382,817.9487,805.4579,811.9048,857.8388,nan,nan,,,,,,,,,,
1743794679.1174119,,,,,,,,,,,,,nan,298085500.0,nan,
1743794679.1184421,821.5751,801.4286,809.89014,862.674,nan,nan,,,,,,,,,,
1743794679.1223459,828.4249,810.696,808.2784,837.6923,nan,nan,,,,,,,,,,
1743794679.1262500,825.2015,806.26373,819.15753,849.3773,nan,nan,,,,,,,,,,
1743794679.1301539,825.2015,775.2381,811.9048,859.85345,nan,nan,,,,,,,,,,
1743794679.1330256,,,,,,,,,,,,,nan,298054080.0,nan,
1743794679.1340234,,,,,,,0.10412598,0.13708496,0.9827881,,,,,,,
1743794679.1340578,813.1135,780.87915,801.02563,836.4835,nan,nan,,,,,,,,,,
1743794679.1360605,,,,,,,,,,1612527.5,1608498.1,,,,,
1743794679.1379619,814.3223,802.6374,809.0842,829.6337,nan,nan,,,,,,,,,,
1743794679.1381812,,,,,,,,,,,,,,,,33.442513
1743794679.1418657,829.6337,804.2491,815.12823,856.2271,nan,nan,,,,,,,,,,
1743794679.1457696,826.0073,791.75824,811.50183,867.9121,nan,nan,,,,,,,,,,
1743794679.1486397,,,,,,,,,,,,,nan,298023460.0,nan,
1743794679.1496735,823.5897,796.99634,808.2784,830.4396,nan,nan,,,,,,,,,,
1743794679.1535776,813.1135,801.4286,809.4872,815.12823,nan,nan,,,,,,,,,,
1743794679.1536341,,,,,,,0.11187744,0.13397217,1.0097046,,,,,,,
1743794679.1574814,804.65204,797.8022,806.26373,833.2601,nan,nan,,,,,,,,,,
1743794679.1613853,815.9341,800.6227,804.2491,828.8278,nan,nan,,,,,,,,,,
1743794679.1642535,,,,,,,,,,,,,nan,298020220.0,nan,
1743794679.1652894,825.6044,799.81683,803.44324,824.7985,nan,nan,,,,,,,,,,
1743794679.1691933,816.7399,807.8755,809.4872,810.293,nan,nan,,,,,,,,,,
1743794679.1711817,,,,,,,,,,1612527.5,1608498.1,,,,,
1743794679.1730971,798.20514,811.0989,810.696,793.7729,nan,nan,,,,,,,,,,
1743794679.1732447,,,,,,,0.121520996,0.1239624,0.99627686,,,,,,,
1743794679.1770012,803.8461,803.0403,808.2784,815.9341,nan,nan,,,,,,,,,,
1743794679.1798673,,,,,,,,,,,,,nan,298012160.0,nan,
1743794679.1809051,821.5751,799.011,804.2491,816.337,nan,nan,,,,,,,,,,
1743794679.1848090,813.91943,792.96704,799.41394,793.7729,nan,nan,,,,,,,,,,
1743794679.1887128,797.8022,788.1319,800.2198,776.8498,nan,nan,,,,,,,,,,
1743794679.1926169,796.5934,788.5348,801.02563,777.25275,nan,nan,,,,,,,,,,
1743794679.1928551,,,,,,,0.12805176,0.12658691,1.0075684,,,,,,,
1743794679.1954813,,,,,,,,,,,,,nan,297926750.0,nan,
1743794679.1965208,801.4286,783.69965,803.8461,804.65204,nan,nan,,,,,,,,,,
1743794679.2004247,809.4872,788.5348,802.6374,817.5458,nan,nan,,,,,,,,,,
1743794679.2041330,,,,,,,,,,,,,,,,33.422974
1743794679.2043288,783.69965,793.36993,803.0403,798.60803,nan,nan,,,,,,,,,,
1743794679.2063029,,,,,,,,,,1612527.5,1608498.1,,,,,
1743794679.2082326,761.53845,784.10254,806.26373,756.30035,nan,nan,,,,,,,,,,
1743794679.2110951,,,,,,,,,,,,,nan,297954140.0,nan,
1743794679.2121365,772.01465,783.69965,810.696,749.85345,nan,nan,,,,,,,,,,
1743794679.2124658,,,,,,,0.15197754,0.13043213,1.0045776,,,,,,,
1743794679.2160406,766.3736,789.7436,811.9048,765.16486,nan,nan,,,,,,,,,,
1743794679.2199445,743.00366,782.49084,808.68134,766.3736,nan,nan,,,,,,,,,,
1743794679.2238483,755.09155,778.0586,805.4579,777.25275,nan,nan,,,,,,,,,,
1743794679.2267091,,,,,,,,,,,,,nan,297951700.0,nan,
1743794679.2277524,763.5531,784.5055,805.4579,806.6667,nan,nan,,,,,,,,,,
1743794679.2316563,763.1502,787.326,805.05493,802.6374,nan,nan,,,,,,,,,,
1743794679.2320764,,,,,,,0.13604736,0.12176514,1.0099487,,,,,,,
1743794679.2355602,753.47986,783.69965,805.05493,776.4469,nan,nan,,,,,,,,,,
1743794679.2394640,758.315,790.14655,803.44324,778.86444,nan,nan,,,,,,,,,,
